Artist,Album,Track,Time,day
The Chemical Brothers,Further,Escape Velocity,8/31/20 0:09,Monday
The Chemical Brothers,Further,Snow,8/31/20 0:04,Monday
The Chemical Brothers,Surrender,The Sunshine Underground,8/29/20 22:16,Saturday
The Chemical Brothers,Surrender (20th Anniversary Edition),The Sunshine Underground,8/29/20 21:28,Saturday
The Chemical Brothers,Surrender (20th Anniversary Edition),Let Forever Be,8/29/20 21:24,Saturday
The Chemical Brothers,Surrender (20th Anniversary Edition),Orange Wedge,8/29/20 21:20,Saturday
The Chemical Brothers,Surrender (20th Anniversary Edition),Out Of Control,8/29/20 21:13,Saturday
The Chemical Brothers,Surrender (20th Anniversary Edition),Under The Influence,8/29/20 21:09,Saturday
The Chemical Brothers,Surrender (20th Anniversary Edition),Music:Response,8/29/20 21:03,Saturday
The Lawrence Arms,A Guided Tour of Chicago,Eighteen Inches,8/29/20 20:02,Saturday
The Lawrence Arms,A Guided Tour of Chicago,Uptown Free Radio,8/29/20 20:00,Saturday
The Lawrence Arms,A Guided Tour of Chicago,Detention,8/29/20 19:58,Saturday
The Lawrence Arms,A Guided Tour of Chicago,Smokestacks,8/29/20 19:48,Saturday
The Lawrence Arms,A Guided Tour of Chicago,The North Side The L&L And Any Number Of Crappy Apartments,8/29/20 19:45,Saturday
The Lawrence Arms,A Guided Tour of Chicago,Someday We're All Gonna Weigh 400 Lbs.,8/29/20 19:43,Saturday
The Lawrence Arms,A Guided Tour of Chicago,Take One Down And Pass It Around,8/29/20 19:41,Saturday
The Lawrence Arms,A Guided Tour of Chicago,A Guided Tour of Chicago,8/29/20 19:38,Saturday
The Lawrence Arms,A Guided Tour of Chicago,Kevin Costner's Casino,8/29/20 19:36,Saturday
The Lawrence Arms,A Guided Tour of Chicago,An Evening of Extraordinary Circumstance,8/29/20 19:34,Saturday
The Lawrence Arms,We Are the Champions of the World: The Best Of,The North Side The L&L And Any Number Of Crappy Apartments,8/29/20 18:55,Saturday
The Lawrence Arms,We Are the Champions of the World: The Best Of,An Evening of Extraordinary Circumstance,8/29/20 18:52,Saturday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Turnstiles,8/29/20 18:49,Saturday
Surahn,Watching the World,Wonderful,8/28/20 23:43,Friday
Surahn,Watching the World,Take Your Time,8/28/20 23:27,Friday
Surahn,Watching the World,Should Have Known Better,8/28/20 23:24,Friday
Rolo Tomassi,Time Will Die and Love Will Bury It,Alma Mater,8/28/20 22:49,Friday
Rolo Tomassi,Time Will Die and Love Will Bury It,Balancing the Dark,8/28/20 22:45,Friday
Rolo Tomassi,Time Will Die and Love Will Bury It,The Hollow Hour,8/28/20 22:38,Friday
Rolo Tomassi,Time Will Die and Love Will Bury It,Rituals,8/28/20 22:34,Friday
Rolo Tomassi,Time Will Die and Love Will Bury It,Aftermath,8/28/20 22:30,Friday
Banner Pilot,Heart Beats Pacific,Spanish Reds,8/28/20 22:28,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Turnstiles,8/28/20 21:29,Friday
The Lawrence Arms,Ghost Stories,Turnstyles,8/28/20 21:27,Friday
The Lawrence Arms,Ghost Stories,Chicago Is Burning,8/28/20 21:25,Friday
The Lawrence Arms,Ghost Stories,Sixteen Hours,8/28/20 21:24,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,An Evening of Extraordinary Circumstance,8/28/20 20:48,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Turnstiles,8/28/20 20:46,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Sixteen Hours,8/28/20 20:45,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Brickwall Views,8/28/20 20:41,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Boatless Booze Cruise Part 1,8/28/20 20:37,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,You Are Here,8/28/20 20:34,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Like a Record Player,8/28/20 20:32,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Light Breathing (Me and Martha Plimpton in a Fancy Elevator),8/28/20 20:29,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,The Ramblin' Boys of Pleasure,8/28/20 20:27,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Chapter 13: The Hero Appears,8/28/20 20:24,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Seventeener (17th and 37th),8/28/20 20:21,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Right as Rain Part 2,8/28/20 20:18,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Are You There Margaret? It's Me God.,8/28/20 20:15,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,The Slowest Drink at the Saddest Bar on the Snowiest Day in the Greatest City,8/28/20 20:12,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Quincentuple Your Money,8/28/20 20:09,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Beautiful Things,8/28/20 20:06,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,The Devil's Takin' Names,8/28/20 20:04,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,100 Resolutions,8/28/20 20:00,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Alert the Audience!,8/28/20 19:58,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Great Lakes/Great Escapes,8/28/20 19:55,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,On With the Show,8/28/20 19:54,Friday
The Lawrence Arms,Cocktails & Dreams,Necrotism: Decanting the Insalubrious (Cyborg Midnight) Party 7,8/28/20 18:27,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Warped Summer Extravaganza (Turbo Excellent),8/28/20 18:26,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Laugh out Loud,8/28/20 18:23,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Black Snow,8/28/20 18:20,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Catalog,8/28/20 18:19,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,The Rabbit And The Rooster,8/28/20 18:16,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Demons,8/28/20 18:14,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Porno and Snuff Films,8/28/20 18:11,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,The North Side The L&L And Any Number Of Crappy Apartments,8/28/20 18:08,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,An Evening of Extraordinary Circumstance,8/28/20 16:56,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Turnstiles,8/28/20 15:59,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Sixteen Hours,8/28/20 15:58,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Brickwall Views,8/28/20 15:53,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Boatless Booze Cruise Part 1,8/28/20 15:50,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,You Are Here,8/28/20 15:47,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Like a Record Player,8/28/20 15:45,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Light Breathing (Me and Martha Plimpton in a Fancy Elevator),8/28/20 15:42,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,The Ramblin' Boys of Pleasure,8/28/20 15:40,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Chapter 13: The Hero Appears,8/28/20 15:37,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Seventeener (17th and 37th),8/28/20 15:34,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Right as Rain Part 2,8/28/20 15:31,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Are You There Margaret? It's Me God.,8/28/20 15:28,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,The Slowest Drink at the Saddest Bar on the Snowiest Day in the Greatest City,8/28/20 15:24,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Quincentuple Your Money,8/28/20 15:21,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Beautiful Things,8/28/20 15:18,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,The Devil's Takin' Names,8/28/20 15:16,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,100 Resolutions,8/28/20 15:13,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Alert the Audience!,8/28/20 15:11,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Great Lakes/Great Escapes,8/28/20 15:08,Friday
The Lawrence Arms,We Are the Champions of the World: The Best Of,On With the Show,8/28/20 15:07,Friday
Surahn,EP,Beginning,8/28/20 3:39,Friday
Surahn,Watching the World,Guilty,8/28/20 3:30,Friday
Surahn,Watching the World,Losing My Mind,8/28/20 3:26,Friday
Surahn,Watching the World,Light House Life,8/28/20 3:24,Friday
Surahn,Watching the World,Hold Me in the Morning,8/28/20 3:20,Friday
Surahn,Watching the World,Distant Stranger,8/28/20 3:16,Friday
Surahn,Watching the World,Wonderful,8/28/20 3:12,Friday
Surahn,Watching the World,Take Your Time,8/28/20 3:09,Friday
Surahn,Watching the World,Should Have Known Better,8/28/20 3:05,Friday
Cloud Nothings,Attack on Memory,Cut You,8/28/20 1:26,Friday
Cloud Nothings,Attack on Memory,Our Plans,8/28/20 1:21,Friday
Cloud Nothings,Attack on Memory,No Sentiment,8/28/20 1:18,Friday
Cloud Nothings,Attack on Memory,Separation,8/28/20 1:15,Friday
Cloud Nothings,Attack on Memory,Stay Useless,8/28/20 1:12,Friday
Cloud Nothings,Attack on Memory,Fall In,8/28/20 1:09,Friday
Cloud Nothings,Attack on Memory,Wasted Days,8/28/20 1:00,Friday
Cloud Nothings,Attack on Memory,No Future/No Past,8/28/20 0:55,Friday
Cloud Nothings,Attack on Memory,No Sentiment,8/27/20 19:25,Thursday
Cloud Nothings,Attack on Memory,Separation,8/27/20 19:22,Thursday
Cloud Nothings,Attack on Memory,Stay Useless,8/27/20 19:19,Thursday
Cloud Nothings,Attack on Memory,Fall In,8/27/20 19:16,Thursday
Cloud Nothings,Attack on Memory,Wasted Days,8/27/20 19:07,Thursday
Cloud Nothings,Attack on Memory,No Future/No Past,8/27/20 19:02,Thursday
Cloud Nothings,Attack on Memory,Cut You,8/27/20 16:55,Thursday
Conor Oberst,Salutations,Overdue,8/27/20 15:59,Thursday
Conor Oberst,Salutations,Gossamer Thin,8/27/20 15:55,Thursday
Conor Oberst,Salutations,Too Late to Fixate,8/27/20 15:51,Thursday
Better Oblivion Community Center,Better Oblivion Community Center,Dominos,8/27/20 15:47,Thursday
Better Oblivion Community Center,Better Oblivion Community Center,Big Black Heart,8/27/20 15:43,Thursday
Better Oblivion Community Center,Better Oblivion Community Center,Forest Lawn,8/27/20 15:40,Thursday
Better Oblivion Community Center,Better Oblivion Community Center,My City,8/27/20 15:36,Thursday
Better Oblivion Community Center,Better Oblivion Community Center,Chesapeake,8/27/20 15:29,Thursday
Better Oblivion Community Center,Better Oblivion Community Center,Exception To The Rule,8/27/20 15:26,Thursday
Better Oblivion Community Center,Better Oblivion Community Center,Service Road,8/27/20 15:23,Thursday
Better Oblivion Community Center,Better Oblivion Community Center,Dylan Thomas,8/27/20 15:19,Thursday
Better Oblivion Community Center,Better Oblivion Community Center,Sleepwalkin',8/27/20 15:16,Thursday
Better Oblivion Community Center,Better Oblivion Community Center,Didn't Know What I Was In For,8/27/20 15:12,Thursday
Surahn,Watching the World,Wonderful,8/26/20 23:09,Wednesday
Surahn,Watching the World,Take Your Time,8/26/20 23:05,Wednesday
Surahn,Watching the World,Should Have Known Better,8/26/20 23:01,Wednesday
Surahn,Watching the World,Wanted To Fly,8/26/20 22:57,Wednesday
Nine Inch Nails,Add Violence,Not Anymore,8/26/20 22:09,Wednesday
Nine Inch Nails,Add Violence,This Isn't the Place,8/26/20 22:03,Wednesday
Nine Inch Nails,Add Violence,The Lovers,8/26/20 21:59,Wednesday
Nine Inch Nails,Add Violence,Less Than,8/26/20 21:55,Wednesday
Desaparecidos,Read Music/Speak Spanish,Greater Omaha,8/26/20 21:50,Wednesday
Desaparecidos,Read Music/Speak Spanish,Mañana,8/26/20 21:47,Wednesday
Desaparecidos,Read Music/Speak Spanish,Man and Wife the Latter (Damaged Goods),8/26/20 21:42,Wednesday
Desaparecidos,Read Music/Speak Spanish,Greater Omaha,8/26/20 21:37,Wednesday
Desaparecidos,Read Music/Speak Spanish,Mañana,8/26/20 21:34,Wednesday
Nine Inch Nails,Add Violence,Less Than,8/26/20 21:30,Wednesday
Nine Inch Nails,Bad Witch,Ahead of Ourselves,8/26/20 21:26,Wednesday
Nine Inch Nails,Bad Witch,Shit Mirror,8/26/20 21:22,Wednesday
Stone Temple Pilots,No. 4,Down,8/26/20 20:15,Wednesday
Stone Temple Pilots,No. 4,Sour Girl,8/26/20 20:10,Wednesday
Stone Temple Pilots,No. 4,Atlanta,8/26/20 20:05,Wednesday
Stone Temple Pilots,No. 4,Glide,8/26/20 19:25,Wednesday
Stone Temple Pilots,No. 4,I Got You,8/26/20 19:20,Wednesday
Stone Temple Pilots,No. 4,Church on Tuesday,8/26/20 19:04,Wednesday
Stone Temple Pilots,No. 4,Sex & Violence,8/26/20 19:02,Wednesday
Stone Temple Pilots,No. 4,MC5,8/26/20 18:59,Wednesday
Stone Temple Pilots,No. 4,Pruno,8/26/20 18:56,Wednesday
Stone Temple Pilots,No. 4,No Way Out,8/26/20 18:51,Wednesday
Stone Temple Pilots,No. 4,Heaven & Hot Rods,8/26/20 18:48,Wednesday
Stone Temple Pilots,No. 4,Down,8/26/20 18:44,Wednesday
The Lawrence Arms,We Are the Champions of the World: The Best Of,The Slowest Drink at the Saddest Bar on the Snowiest Day in the Greatest City,8/26/20 18:12,Wednesday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Quincentuple Your Money,8/26/20 18:09,Wednesday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Beautiful Things,8/26/20 18:06,Wednesday
The Lawrence Arms,We Are the Champions of the World: The Best Of,The Devil's Takin' Names,8/26/20 18:04,Wednesday
The Lawrence Arms,We Are the Champions of the World: The Best Of,100 Resolutions,8/26/20 18:00,Wednesday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Alert the Audience!,8/26/20 17:58,Wednesday
The Lawrence Arms,We Are the Champions of the World: The Best Of,Great Lakes/Great Escapes,8/26/20 17:55,Wednesday
The Lawrence Arms,We Are the Champions of the World: The Best Of,On With the Show,8/26/20 17:54,Wednesday
The Lawrence Arms,Metropole (Deluxe Edition),Chilean District,8/26/20 16:58,Wednesday
The Lawrence Arms,Skeleton Coast,Coyote Crown,8/26/20 16:54,Wednesday
The Lawrence Arms,Skeleton Coast,Don't Look at Me,8/26/20 16:52,Wednesday
The Lawrence Arms,Skeleton Coast,Lose Control,8/26/20 16:49,Wednesday
The Lawrence Arms,Skeleton Coast,Goblin Foxhunt,8/26/20 16:47,Wednesday
The Lawrence Arms,Skeleton Coast,Under Paris,8/26/20 16:44,Wednesday
The Lawrence Arms,Skeleton Coast,How to Rot,8/26/20 16:42,Wednesday
The Lawrence Arms,Skeleton Coast,Ghostwriter,8/26/20 16:39,Wednesday
The Lawrence Arms,Skeleton Coast,(The) Demon,8/26/20 16:37,Wednesday
The Lawrence Arms,Skeleton Coast,Last Last Words,8/26/20 16:35,Wednesday
The Lawrence Arms,Skeleton Coast,Pigeons and Spies,8/26/20 16:32,Wednesday
The Lawrence Arms,Skeleton Coast,Dead Man's Coat,8/26/20 16:29,Wednesday
The Lawrence Arms,Skeleton Coast,Pta,8/26/20 16:28,Wednesday
The Lawrence Arms,Skeleton Coast,Quiet Storm,8/26/20 16:26,Wednesday
The Lawrence Arms,Skeleton Coast,Belly of the Whale,8/25/20 21:00,Tuesday
The Lawrence Arms,Skeleton Coast,Pta,8/25/20 20:58,Tuesday
The Lawrence Arms,Skeleton Coast,Quiet Storm,8/25/20 20:56,Tuesday
Lettuce,Crush,Trillogy,8/25/20 20:39,Tuesday
Lettuce,Crush,'lude 2,8/25/20 20:38,Tuesday
Lettuce,Crush,The Lobbyist,8/25/20 20:34,Tuesday
Lettuce,Crush,Sounds Like A Party,8/25/20 20:30,Tuesday
Lettuce,Crush,Phyllis,8/25/20 20:24,Tuesday
Lettuce,Crush,'lude 1,8/25/20 20:23,Tuesday
Lettuce,Crush,Chief,8/25/20 20:18,Tuesday
Lettuce,Crush,Get Greasy,8/25/20 20:14,Tuesday
Lettuce,Crush,The Force,8/25/20 20:10,Tuesday
Soulive,Cinematics Vol. 1,Sidekick,8/25/20 20:07,Tuesday
Soulive,Cinematics Vol. 1,Bluebird,8/25/20 20:02,Tuesday
Soulive,Cinematics Vol. 1,Kings March,8/25/20 19:59,Tuesday
Soulive,Cinematics Vol. 1,Waves,8/25/20 19:55,Tuesday
Soulive,Cinematics Vol. 1,Millers Last Stand,8/25/20 19:52,Tuesday
Soulive,Cinematics Vol. 1,Sidekick,8/25/20 19:48,Tuesday
Soulive,Cinematics Vol. 1,Bluebird,8/25/20 19:44,Tuesday
Soulive,Cinematics Vol. 1,Kings March,8/25/20 19:40,Tuesday
St. Vincent,St. Vincent,Severed Crossed Fingers,8/25/20 17:56,Tuesday
St. Vincent,St. Vincent,Prince Johnny,8/25/20 17:51,Tuesday
St. Vincent,St. Vincent,Regret,8/25/20 17:48,Tuesday
St. Vincent,St. Vincent,Bring Me Your Loves,8/25/20 17:45,Tuesday
St. Vincent,St. Vincent,Huey Newton,8/25/20 17:40,Tuesday
St. Vincent,St. Vincent,Birth in Reverse,8/25/20 17:37,Tuesday
St. Vincent,St. Vincent,Every Tear Disappears,8/25/20 17:34,Tuesday
St. Vincent,St. Vincent,Psychopath,8/25/20 17:30,Tuesday
St. Vincent,St. Vincent,Digital Witness,8/25/20 17:27,Tuesday
St. Vincent,St. Vincent,Rattlesnake,8/25/20 17:23,Tuesday
Tears for Fears,Songs from the Big Chair,Everybody Wants to Rule the World,8/25/20 17:17,Tuesday
Madonna,Celebration (Double Disc Version),Borderline,8/25/20 17:13,Tuesday
Morgan Delt,Phase Zero,I Don't Wanna See What's Happening Outside,8/25/20 17:09,Tuesday
4 Non Blondes,Bigger Better Faster More !,What's Up?,8/25/20 17:00,Tuesday
Dispatch,Who Are We Living For?,Passerby,8/25/20 16:56,Tuesday
Tom Jones,Long Lost Suitcase,I Wish You Would,8/25/20 16:52,Tuesday
Haley Reinhart,What's That Sound?,Let’s Start,8/25/20 16:48,Tuesday
Tears for Fears,Shout: The Very Best Of Tears For Fears,Head Over Heels - Dave Bascombe 7 N.Mix,8/25/20 16:44,Tuesday
Night Moves,Pennied Days,Border On Border,8/25/20 16:41,Tuesday
Cheap Trick,The Essential Cheap Trick,The Flame,8/25/20 16:35,Tuesday
Dave Matthews Band,Under the Table and Dreaming (Expanded Edition),#34,8/25/20 14:52,Tuesday
Bob Seger,Beverly Hills Cop II,Shakedown,8/25/20 14:48,Tuesday
Led Zeppelin,Mothership,The Song Remains the Same - Remaster,8/25/20 14:43,Tuesday
Surahn,Watching the World,Wanted To Fly,8/24/20 21:00,Monday
The Night Game,The Outfield,The Outfield,8/24/20 20:56,Monday
Stone Temple Pilots,No. 4,Sour Girl,8/24/20 20:46,Monday
Bob Dylan,Bringing It All Back Home,Bob Dylan's 115th Dream,8/24/20 20:39,Monday
The Beatles,The Beatles (Remastered),While My Guitar Gently Weeps - Remastered 2009,8/24/20 20:35,Monday
Traffic,Mr. Fantasy,Dear Mr. Fantasy,8/24/20 20:29,Monday
